chain,pqc_fraction,seed,nic_contention_enabled,use_chain_routing,num_blocks,avg_block_size_bytes,avg_txs_per_block,avg_propagation_p50_ms,avg_propagation_p90_ms,avg_propagation_p95_ms,stale_rate,effective_tps,avg_verification_time_ms,max_verification_time_ms,verification_failure_rate,block_time_ms,fee_market_enabled,base_fee_mean,base_fee_final,economic_failure_count,economic_failure_rate,avg_fee_paid,median_fee_paid,vote_tx_fraction_config,vote_tx_count_per_block,vote_overhead_fraction,effective_user_tps,break_even_stale_rate,profit_margin,exit_probability,estimated_validator_exits,remaining_validators_fraction,algo_counts_Ed25519,algo_distribution_Ed25519,base_fee_max,base_fee_min,cost_per_slot_usd,mempool_final_size_bytes,mempool_final_tx_count,mempool_total_accepted,mempool_total_evicted,mempool_total_rejected,reward_per_slot_usd,total_fee_checks,total_tx_generated,verification_failures,vote_overhead_bytes_per_block,vote_overhead_bytes_total,vote_tx_count_total,algo_counts_ML-DSA-44,algo_counts_ML-DSA-65,algo_counts_SLH-DSA-128f,algo_distribution_ML-DSA-44,algo_distribution_ML-DSA-65,algo_distribution_SLH-DSA-128f
solana,0.9,2,True,True,30,5999846.633333334,881.7666666666667,1184.1058083031091,1313.1133474744508,1360.1678141453542,0.9333333333333333,2204.4166666666665,141.349,357.7162,0.0,400,True,0.5475298345667721,0.8505409158214049,11103,0.22457070043081653,0.0,0.0,0.3,15.5,0.0032,2165.67,0.834753,-0.09858,0.877783,44,0.12,2354,0.08898801648206253,0.7957345698336777,0.5,0.00826235,82539321,12350,38803,0,0,0.05,49441,49441,0,19096.0,572880,465,7349,11927,4823,0.2778134805126073,0.4508751370354969,0.18232336596983328
solana,0.9,3,True,True,30,5999821.833333333,889.2666666666667,716.1597949430426,814.768931175445,849.0465519451981,0.8333333333333334,2223.1666666666665,125.0635,359.0951,0.0,400,True,0.5441915319837197,0.8321085118428786,11031,0.22302871006874242,0.0,0.0,0.3,15.5,0.0032,2184.42,0.834753,0.00142,0.492902,28,0.44,2400,0.08996176624934403,0.7793167189970415,0.5,0.00826235,81944815,12216,38894,0,0,0.05,49460,49460,0,19096.0,572880,465,7276,12273,4729,0.27273408801259463,0.460041982157583,0.1772621635804783
solana,0.9,4,True,True,30,5999851.233333333,882.5666666666667,1277.3089476479945,1375.0740303079099,1401.0580884006383,0.9,2206.416666666667,119.7793,365.6323,0.0,400,True,0.5415745902221876,0.8159023147858272,11136,0.225744982769106,0.0,0.0,0.3,15.5,0.0032,2167.67,0.834753,-0.065247,0.786665,40,0.2,2376,0.08973826339842127,0.7646093148327724,0.5,0.00826235,81600347,12182,38659,0,0,0.05,49330,49330,0,19096.0,572880,465,7237,12057,4807,0.27333157079729575,0.45537636439173623,0.18155380141254673
solana,0.9,5,True,True,30,5999834.4,879.2,1046.5701547289323,1165.836505087581,1200.080723155581,0.9333333333333333,2198.0,128.0197,373.3649,0.0,400,True,0.5435909170328644,0.8327173375663414,11132,0.22497524302257432,0.0,0.0,0.3,15.5,0.0032,2159.25,0.834753,-0.09858,0.877783,44,0.12,2384,0.09038519866545344,0.7796101813231883,0.5,0.00826235,82143702,12438,38814,0,0,0.05,49481,49481,0,19096.0,572880,465,7141,12006,4845,0.27073855019714893,0.4551865332120109,0.18368971792538671
solana,0.95,1,True,True,30,5999829.133333334,849.8,1130.4539334154,1233.9825560695892,1270.1448078634307,0.9666666666666667,2124.5,113.2589,376.5525,0.0,400,True,0.6200618556516967,1.2830669132855839,10496,0.21143812574283355,0.0,0.0,0.3,15.5,0.0032,2085.75,0.834753,-0.131914,0.933284,47,0.06,1386,0.054365733113673806,1.1664407866103075,0.5,0.00826235,98849537,13935,39610,181,0,0.05,49641,49641,0,19096.0,572880,465,7186,12096,4826,0.2818702439789754,0.4744645799011532,0.18929944300619753
solana,0.95,2,True,True,30,5999841.733333333,851.2,848.4184878396344,952.577902840176,983.444552556741,0.8666666666666667,2128.0,141.1442,354.151,0.0,400,True,0.6026463550080091,1.1731133057603558,10742,0.21726906818227787,0.0,0.0,0.3,15.5,0.0032,2089.25,0.834753,-0.031914,0.654363,35,0.3,1387,0.05431547619047619,1.0713781216340152,0.5,0.00826235,96213900,13628,39164,0,0,0.05,49441,49441,0,19096.0,572880,465,7326,11998,4825,0.2868890977443609,0.46984649122807015,0.18894893483709274
solana,0.95,3,True,True,30,5999823.233333333,852.1666666666666,845.8251451276566,966.2499581415052,1004.4162081085608,0.9333333333333333,2130.4166666666665,126.5272,374.526,0.0,400,True,0.5994735342020259,1.161569412612631,10691,0.21615446825717752,0.0,0.0,0.3,15.5,0.0032,2091.67,0.834753,-0.09858,0.877783,44,0.12,1404,0.05491883434382946,1.060892418214793,0.5,0.00826235,96183187,13669,39234,0,0,0.05,49460,49460,0,19096.0,572880,465,7102,12269,4790,0.2778016819870917,0.47991394484646976,0.18736553882260903
solana,0.95,4,True,True,30,5999821.866666666,852.4,992.6143236049977,1076.554903024625,1103.369841047538,0.8,2131.0,119.4951,365.3151,0.0,400,True,0.5861468518009306,1.0876865548642578,10786,0.2186499087776201,0.0,0.0,0.3,15.5,0.0032,2092.25,0.834753,0.034753,0.332908,20,0.6,1369,0.053535116533708745,0.9962372804581474,0.5,0.00826235,94555821,13437,39009,0,0,0.05,49330,49330,0,19096.0,572880,465,7261,12150,4792,0.2839433755670264,0.4751290473955889,0.1873924605036759
solana,0.95,5,True,True,30,5999859.7,852.6333333333333,1273.2673433358143,1397.100688092874,1429.358477132835,0.9333333333333333,2131.5833333333335,126.8715,369.3162,0.0,400,True,0.5980562843160775,1.1607211848168875,10780,0.21786140134597118,0.0,0.0,0.3,15.5,0.0032,2092.83,0.834753,-0.09858,0.877783,44,0.12,1403,0.05484968137925642,1.0593055912845888,0.5,0.00826235,96623190,13587,39166,0,0,0.05,49481,49481,0,19096.0,572880,465,7318,12047,4811,0.2860940615348528,0.47097228195003715,0.18808397513585362
solana,1.0,1,True,True,30,5998858.2,823.9,923.1141397711701,1029.13233014005,1061.2900805059714,0.9,2059.75,112.6462,373.1347,0.0,400,True,0.6981119702154788,1.6789181284806882,10131,0.2040853326887049,0.0,0.0,0.3,15.5,0.0032,2021.0,0.834753,-0.065247,0.786665,40,0.2,465,0.01881296273819638,1.526290724163867,0.5,0.00826235,98859650,13281,39975,1977,0,0.05,49641,49641,0,19096.0,572880,465,7314,12138,4800,0.2959096977788567,0.49107901444350044,0.19419832503944653
solana,1.0,2,True,True,30,5998390.233333333,821.8666666666667,1112.947571188646,1219.2897256628426,1258.077193401278,0.9,2054.6666666666665,141.0077,359.9535,0.0,400,True,0.6798712670990371,1.5840602134815278,10331,0.20895612952812442,0.0,0.0,0.3,15.5,0.0032,2015.92,0.834753,-0.065247,0.786665,40,0.2,465,0.0188595068137573,1.440068225885376,0.5,0.00826235,98853550,13369,39575,1550,0,0.05,49441,49441,0,19096.0,572880,465,7336,12025,4830,0.2975340687865023,0.4877109020116807,0.1958955223880597
solana,1.0,3,True,True,30,5998389.0,826.3666666666667,651.5639925664769,761.297061061425,794.5304578682976,0.9,2065.9166666666665,126.4809,361.6208,0.0,400,True,0.66694938296809,1.5276312288932,10306,0.20837040032349374,0.0,0.0,0.3,15.5,0.0032,2027.17,0.834753,-0.065247,0.786665,40,0.2,465,0.018756806905731917,1.3887783250406005,0.5,0.00826235,98849805,13407,39619,1421,0,0.05,49460,49460,0,19096.0,572880,465,7365,12190,4771,0.29708361905530234,0.49171070146424106,0.1924488725747247
solana,1.0,4,True,True,30,5998233.766666667,818.1,1304.0683037427152,1392.4662117201078,1421.5681364926697,0.8333333333333334,2045.25,120.485,370.5579,0.0,400,True,0.6641402916406872,1.5158458443803253,10399,0.21080478410703427,0.0,0.0,0.3,15.5,0.0032,2006.5,0.834753,0.00142,0.492902,28,0.44,465,0.01894633907835228,1.3780435500485075,0.5,0.00826235,98859870,13376,39396,1477,0,0.05,49330,49330,0,19096.0,572880,465,7211,12001,4866,0.29381086256773825,0.48897852748237786,0.1982642708715316
solana,1.0,5,True,True,30,5998493.7,820.3333333333334,969.4902022125646,1087.2399702474374,1118.464688818669,0.9333333333333333,2050.8333333333335,127.4446,377.0219,0.0,400,True,0.6702939887230256,1.5545879047950888,10432,0.21082839877932943,0.0,0.0,0.3,15.5,0.0032,2012.08,0.834753,-0.09858,0.877783,44,0.12,465,0.018894758228362455,1.413273543284479,0.5,0.00826235,98853406,13229,39514,1675,0,0.05,49481,49481,0,19096.0,572880,465,7269,12033,4843,0.29536773669240146,0.48894758228362456,0.19678992279561153
